obj,rel,sbj
176,3,384
176,3,389
176,3,401
176,3,403
176,3,422
176,3,429
176,3,432
176,3,435
176,3,438
176,3,441
176,3,455
176,3,460
176,3,468
176,3,485
176,3,509
176,3,515
176,3,530
176,3,533
176,3,555
176,3,570
176,3,576
176,3,579
176,3,595
176,3,604
176,3,605
176,3,610
176,3,617
176,3,619
176,3,622
176,3,633
176,3,639
177,3,242
177,3,281
177,3,341
177,3,366
177,3,410
177,3,417
177,3,419
177,3,423
177,3,449
177,3,471
177,3,513
177,3,521
177,3,544
177,3,561
177,3,567
177,3,592
177,3,627
177,3,652
178,3,179
178,3,187
178,3,190
178,3,193
178,3,195
178,3,196
178,3,202
178,3,203
178,3,219
178,3,225
178,3,228
178,3,233
178,3,235
178,3,236
178,3,247
178,3,248
178,3,253
178,3,267
178,3,268
178,3,276
178,3,278
178,3,282
178,3,283
178,3,288
178,3,291
178,3,296
178,3,305
178,3,310
178,3,312
178,3,326
178,3,333
178,3,335
178,3,338
178,3,339
178,3,340
178,3,350
178,3,357
178,3,368
178,3,377
178,3,385
178,3,388
178,3,393
178,3,402
178,3,404
178,3,406
178,3,408
178,3,409
178,3,414
178,3,426
178,3,436
178,3,448
178,3,453
178,3,454
178,3,456
178,3,461
178,3,462
178,3,465
178,3,466
178,3,467
178,3,493
178,3,500
178,3,507
178,3,518
178,3,522
178,3,538
178,3,584
178,3,594
178,3,597
178,3,598
178,3,606
178,3,618
178,3,620
178,3,634
178,3,644
178,3,650
178,3,651
178,3,655
178,3,660
179,3,183
179,3,184
179,3,190
179,3,195
179,3,202
179,3,209
179,3,219
179,3,225
179,3,228
179,3,233
179,3,235
179,3,236
179,3,246
179,3,247
179,3,253
179,3,260
179,3,267
179,3,276
179,3,282
179,3,283
179,3,288
179,3,291
179,3,296
179,3,299
179,3,306
179,3,312
179,3,313
179,3,321
179,3,326
179,3,327
179,3,331
179,3,332
179,3,333
179,3,334
179,3,335
179,3,350
179,3,357
179,3,362
179,3,368
179,3,369
179,3,377
179,3,393
179,3,396
179,3,402
179,3,404
179,3,408
179,3,409
179,3,413
179,3,414
179,3,420
179,3,421
179,3,428
179,3,436
179,3,440
179,3,448
179,3,454
179,3,456
179,3,457
179,3,462
179,3,466
179,3,469
179,3,473
179,3,476
179,3,489
179,3,493
179,3,494
179,3,507
179,3,518
179,3,522
179,3,542
179,3,569
179,3,583
179,3,594
179,3,597
179,3,598
179,3,606
179,3,609
179,3,614
179,3,620
179,3,629
179,3,632
179,3,634
179,3,644
179,3,646
179,3,650
179,3,657
180,3,181
180,3,602
180,3,603
181,3,208
181,3,215
181,3,221
181,3,237
181,3,255
181,3,259
181,3,270
181,3,273
181,3,277
181,3,286
181,3,292
181,3,293
181,3,298
181,3,301
181,3,303
181,3,308
181,3,325
181,3,328
181,3,337
181,3,345
181,3,347
181,3,351
181,3,360
181,3,365
181,3,424
181,3,431
181,3,443
181,3,447
181,3,450
181,3,451
181,3,470
181,3,488
181,3,503
181,3,512
181,3,514
181,3,529
181,3,557
181,3,563
181,3,564
181,3,571
181,3,580
181,3,582
181,3,596
181,3,600
181,3,601
181,3,602
181,3,603
181,3,653
182,3,205
182,3,211
182,3,218
182,3,231
182,3,234
182,3,239
182,3,245
182,3,256
182,3,266
182,3,271
182,3,275
182,3,285
182,3,287
182,3,300
182,3,320
182,3,323
182,3,336
182,3,346
182,3,352
182,3,363
182,3,364
182,3,374
182,3,375
182,3,386
182,3,387
182,3,392
182,3,405
182,3,458
182,3,475
182,3,479
182,3,490
182,3,498
182,3,501
182,3,505
182,3,517
182,3,524
182,3,537
182,3,539
182,3,545
182,3,585
182,3,588
182,3,589
182,3,591
182,3,599
182,3,624
183,3,184
183,3,195
183,3,209
183,3,219
183,3,225
183,3,233
183,3,243
183,3,244
183,3,246
183,3,247
183,3,251
183,3,252
183,3,253
183,3,257
183,3,260
183,3,265
183,3,274
183,3,291
183,3,294
183,3,299
183,3,306
183,3,313
183,3,315
183,3,316
183,3,321
183,3,327
183,3,331
183,3,332
183,3,333
183,3,334
183,3,335
183,3,348
183,3,356
183,3,358
183,3,362
183,3,368
183,3,369
183,3,381
183,3,393
183,3,396
183,3,404
183,3,408
183,3,413
183,3,420
183,3,421
183,3,428
183,3,440
183,3,457
183,3,459
183,3,463
183,3,469
183,3,472
183,3,473
183,3,476
183,3,489
183,3,494
183,3,507
183,3,516
183,3,518
183,3,525
183,3,532
183,3,540
183,3,542
183,3,558
183,3,569
183,3,583
183,3,594
183,3,609
183,3,614
183,3,620
183,3,621
183,3,623
183,3,629
183,3,632
183,3,641
183,3,644
183,3,646
183,3,657
184,3,207
184,3,209
184,3,219
184,3,225
184,3,233
184,3,243
184,3,244
184,3,246
184,3,247
184,3,251
184,3,252
184,3,253
184,3,257
184,3,260
184,3,265
184,3,274
184,3,291
184,3,294
184,3,299
184,3,306
184,3,313
184,3,315
184,3,316
184,3,321
184,3,327
184,3,331
184,3,332
184,3,333
184,3,334
184,3,335
184,3,348
184,3,356
184,3,358
184,3,362
184,3,368
184,3,369
184,3,381
184,3,393
184,3,396
184,3,408
184,3,413
184,3,420
184,3,421
184,3,428
184,3,440
184,3,457
184,3,459
184,3,463
184,3,469
184,3,472
184,3,473
184,3,476
184,3,489
184,3,494
184,3,507
184,3,516
184,3,525
184,3,532
184,3,540
184,3,542
184,3,558
184,3,569
184,3,583
184,3,594
184,3,609
184,3,614
184,3,620
184,3,621
184,3,623
184,3,629
184,3,632
184,3,641
184,3,644
184,3,646
184,3,657
185,3,186
185,3,189
185,3,200
185,3,201
185,3,205
185,3,213
185,3,240
185,3,256
185,3,266
185,3,302
185,3,320
185,3,336
185,3,346
185,3,349
185,3,352
185,3,361
185,3,363
185,3,364
185,3,373
185,3,376
185,3,380
185,3,382
185,3,383
185,3,386
185,3,387
185,3,407
185,3,427
185,3,439
185,3,446
185,3,458
185,3,464
185,3,478
185,3,490
185,3,491
185,3,517
185,3,524
185,3,528
185,3,531
185,3,534
185,3,539
185,3,546
185,3,556
185,3,562
185,3,565
185,3,566
185,3,577
185,3,585
185,3,586
185,3,587
185,3,588
185,3,607
185,3,608
185,3,612
185,3,613
185,3,624
185,3,625
185,3,626
185,3,631
185,3,640
185,3,643
186,3,189
186,3,191
186,3,197
186,3,198
186,3,199
186,3,200
186,3,201
186,3,206
186,3,213
186,3,222
186,3,230
186,3,240
186,3,262
186,3,263
186,3,284
186,3,297
186,3,302
186,3,307
186,3,314
186,3,344
186,3,349
186,3,355
186,3,361
186,3,373
186,3,376
186,3,380
186,3,382
186,3,383
186,3,400
186,3,407
186,3,427
186,3,432
186,3,437
186,3,442
186,3,445
186,3,446
186,3,464
186,3,468
186,3,478
186,3,483
186,3,487
186,3,491
186,3,492
186,3,506
186,3,508
186,3,519
186,3,520
186,3,523
186,3,528
186,3,531
186,3,534
186,3,546
186,3,547
186,3,556
186,3,560
186,3,562
186,3,565
186,3,566
186,3,573
186,3,577
186,3,587
186,3,608
186,3,612
186,3,613
186,3,625
186,3,631
186,3,639
186,3,640
186,3,643
186,3,645
186,3,658
187,3,193
187,3,196
187,3,202
187,3,203
187,3,208
187,3,215
187,3,221
187,3,235
187,3,236
187,3,248
187,3,267
187,3,268
187,3,270
187,3,273
187,3,277
187,3,278
187,3,282
187,3,283
187,3,286
187,3,288
187,3,293
187,3,296
187,3,305
187,3,308
187,3,310
187,3,312
187,3,326
187,3,328
187,3,337
187,3,338
187,3,339
187,3,340
187,3,345
187,3,347
187,3,351
187,3,357
187,3,360
187,3,365
187,3,385
187,3,388
187,3,402
187,3,406
187,3,414
187,3,426
187,3,431
187,3,436
187,3,443
187,3,447
187,3,448
187,3,450
187,3,452
187,3,453
187,3,454
187,3,461
187,3,462
187,3,465
187,3,466
187,3,467
187,3,470
187,3,488
187,3,500
187,3,529
187,3,535
187,3,538
187,3,557
187,3,564
187,3,571
187,3,582
187,3,584
187,3,598
187,3,600
187,3,601
187,3,603
187,3,618
187,3,650
187,3,651
187,3,655
187,3,659
187,3,660
188,3,204
188,3,223
188,3,242
188,3,279
188,3,281
188,3,322
188,3,324
188,3,343
188,3,366
188,3,372
188,3,397
188,3,417
188,3,471
188,3,511
188,3,521
188,3,544
188,3,592
188,3,593
188,3,654
189,3,197
189,3,198
189,3,199
189,3,200
189,3,201
189,3,205
189,3,206
189,3,213
189,3,222
189,3,230
189,3,240
189,3,262
189,3,263
189,3,284
189,3,302
189,3,307
189,3,344
189,3,349
189,3,355
189,3,361
189,3,363
189,3,373
189,3,376
189,3,380
189,3,382
189,3,383
189,3,387
189,3,400
189,3,407
189,3,427
189,3,437
189,3,442
189,3,446
189,3,458
189,3,464
189,3,478
189,3,483
189,3,487
189,3,490
189,3,491
189,3,492
189,3,506
189,3,508
189,3,517
189,3,520
189,3,523
189,3,524
189,3,528
189,3,531
189,3,534
189,3,546
189,3,547
189,3,556
189,3,560
189,3,562
189,3,565
189,3,566
189,3,577
189,3,586
189,3,587
189,3,608
189,3,612
189,3,613
189,3,624
189,3,625
189,3,631
189,3,640
189,3,643
189,3,645
189,3,658
190,3,195
190,3,202
190,3,209
190,3,219
190,3,225
190,3,228
190,3,233
190,3,235
190,3,236
190,3,247
190,3,253
190,3,267
190,3,276
190,3,283
190,3,288
190,3,291
190,3,312
190,3,326
190,3,333
190,3,334
190,3,335
190,3,357
190,3,362
190,3,368
190,3,369
190,3,393
190,3,402
190,3,404
190,3,408
190,3,409
190,3,414
190,3,420
190,3,421
190,3,436
190,3,440
190,3,454
190,3,456
190,3,457
190,3,462
190,3,489
190,3,493
190,3,507
190,3,518
190,3,522
190,3,594
190,3,597
190,3,598
190,3,606
190,3,620
190,3,629
190,3,644
190,3,650
191,3,192
191,3,197
191,3,198
191,3,199
191,3,206
191,3,222
191,3,229
191,3,230
191,3,250
191,3,258
191,3,261
191,3,262
191,3,263
191,3,284
191,3,297
191,3,307
191,3,314
191,3,344
191,3,355
191,3,400
191,3,401
191,3,403
191,3,422
191,3,427
191,3,432
191,3,437
191,3,442
191,3,445
191,3,468
191,3,483
191,3,485
191,3,487
191,3,491
191,3,492
191,3,506
191,3,508
191,3,519
191,3,520
191,3,523
191,3,547
191,3,555
191,3,559
191,3,560
191,3,573
191,3,604
191,3,605
191,3,608
191,3,610
191,3,619
191,3,622
191,3,639
191,3,645
191,3,658
192,3,197
192,3,199
192,3,214
192,3,222
192,3,229
192,3,230
192,3,250
192,3,258
192,3,261
192,3,262
192,3,284
192,3,297
192,3,304
192,3,307
192,3,311
192,3,314
192,3,317
192,3,329
192,3,400
192,3,401
192,3,403
192,3,422
192,3,429
192,3,432
192,3,437
192,3,442
192,3,445
192,3,468
192,3,485
192,3,487
192,3,492
192,3,506
192,3,508
192,3,519
192,3,520
192,3,523
192,3,547
192,3,555
192,3,559
192,3,560
192,3,573
192,3,576
192,3,604
192,3,605
192,3,610
192,3,619
192,3,622
192,3,639
192,3,645
192,3,658
193,3,196
193,3,203
193,3,208
193,3,215
193,3,221
193,3,235
193,3,236
193,3,248
193,3,268
193,3,270
193,3,273
193,3,277
193,3,278
193,3,282
193,3,283
193,3,286
193,3,288
193,3,293
193,3,296
193,3,303
193,3,305
193,3,308
193,3,310
193,3,312
193,3,326
193,3,328
193,3,337
193,3,338
193,3,339
193,3,340
193,3,345
193,3,347
193,3,351
193,3,357
193,3,360
193,3,365
193,3,377
193,3,385
193,3,388
193,3,402
193,3,406
193,3,414
193,3,426
193,3,431
193,3,436
193,3,443
193,3,447
193,3,448
193,3,450
193,3,452
193,3,453
193,3,454
193,3,461
193,3,462
193,3,465
193,3,466
193,3,467
193,3,470
193,3,488
193,3,500
193,3,529
193,3,535
193,3,538
193,3,557
193,3,564
193,3,571
193,3,582
193,3,584
193,3,598
193,3,600
193,3,601
193,3,603
193,3,618
193,3,650
193,3,651
193,3,655
193,3,659
193,3,660
195,3,202
195,3,209
195,3,219
195,3,225
195,3,228
195,3,233
195,3,235
195,3,236
195,3,246
195,3,247
195,3,253
195,3,260
195,3,267
195,3,276
195,3,282
195,3,283
195,3,288
195,3,291
195,3,296
195,3,306
195,3,312
195,3,313
195,3,321
195,3,326
195,3,327
195,3,331
195,3,332
195,3,333
195,3,334
195,3,335
195,3,350
195,3,357
195,3,362
195,3,368
195,3,369
195,3,377
195,3,393
195,3,396
195,3,402
195,3,404
195,3,408
195,3,409
195,3,413
195,3,414
195,3,420
195,3,421
195,3,428
195,3,436
195,3,440
195,3,448
195,3,454
195,3,456
195,3,457
195,3,461
195,3,462
195,3,466
195,3,469
195,3,473
195,3,476
195,3,489
195,3,493
195,3,494
195,3,507
195,3,518
195,3,522
195,3,542
195,3,569
195,3,583
195,3,594
195,3,597
195,3,598
195,3,606
195,3,609
195,3,614
195,3,620
195,3,629
195,3,632
195,3,634
195,3,644
195,3,646
195,3,650
195,3,657
196,3,203
196,3,208
196,3,215
196,3,221
196,3,235
196,3,236
196,3,248
196,3,268
196,3,270
196,3,273
196,3,277
196,3,278
196,3,282
196,3,283
196,3,286
196,3,288
196,3,293
196,3,296
196,3,301
196,3,303
196,3,305
196,3,308
196,3,310
196,3,312
196,3,326
196,3,328
196,3,337
196,3,338
196,3,339
196,3,340
196,3,345
196,3,347
196,3,351
196,3,360
196,3,365
196,3,385
196,3,388
196,3,402
196,3,406
196,3,414
196,3,426
196,3,431
196,3,436
196,3,443
196,3,447
196,3,448
196,3,450
196,3,452
196,3,453
196,3,454
196,3,461
196,3,462
196,3,465
196,3,466
196,3,467
196,3,470
196,3,488
196,3,500
196,3,529
196,3,535
196,3,538
196,3,557
196,3,564
196,3,571
196,3,582
196,3,584
196,3,600
196,3,601
196,3,603
196,3,618
196,3,650
196,3,651
196,3,655
196,3,659
196,3,660
197,3,198
197,3,199
197,3,206
197,3,213
197,3,222
197,3,229
197,3,230
197,3,240
197,3,258
197,3,262
197,3,263
197,3,284
197,3,297
197,3,302
197,3,307
197,3,314
197,3,344
197,3,349
197,3,355
197,3,380
197,3,383
197,3,400
197,3,407
197,3,427
197,3,432
197,3,437
197,3,442
197,3,445
197,3,446
197,3,468
197,3,483
197,3,485
197,3,487
197,3,491
197,3,492
197,3,506
197,3,508
197,3,519
197,3,520
197,3,523
197,3,534
197,3,547
197,3,555
197,3,556
197,3,559
197,3,560
197,3,562
197,3,573
197,3,587
197,3,604
197,3,608
197,3,619
197,3,625
197,3,631
197,3,639
197,3,645
197,3,658
198,3,199
198,3,206
198,3,213
198,3,222
198,3,230
198,3,240
198,3,262
198,3,263
198,3,284
198,3,297
198,3,302
198,3,307
198,3,314
198,3,344
198,3,349
198,3,355
198,3,380
198,3,383
198,3,400
198,3,407
198,3,427
198,3,432
198,3,437
198,3,442
198,3,445
198,3,446
198,3,468
198,3,483
198,3,485
198,3,487
198,3,491
198,3,492
198,3,506
198,3,508
198,3,519
198,3,520
198,3,523
198,3,534
198,3,547
198,3,556
198,3,560
198,3,562
198,3,573
198,3,574
198,3,577
198,3,587
198,3,608
198,3,612
198,3,613
198,3,625
198,3,631
198,3,639
198,3,640
198,3,645
198,3,658
199,3,206
199,3,222
199,3,229
199,3,230
199,3,250
199,3,258
199,3,261
199,3,262
199,3,263
199,3,284
199,3,297
199,3,307
199,3,314
199,3,344
199,3,349
199,3,355
199,3,400
199,3,403
199,3,407
199,3,427
199,3,432
199,3,437
199,3,442
199,3,445
199,3,468
199,3,483
199,3,485
199,3,487
199,3,491
199,3,492
199,3,506
199,3,508
199,3,519
199,3,520
199,3,523
199,3,547
199,3,555
199,3,559
199,3,560
199,3,573
199,3,587
199,3,604
199,3,608
199,3,610
199,3,619
199,3,622
199,3,631
199,3,639
199,3,645
199,3,658
200,3,201
200,3,206
200,3,213
200,3,240
200,3,263
200,3,284
200,3,302
200,3,344
200,3,349
200,3,355
200,3,361
200,3,373
200,3,376
200,3,382
200,3,383
200,3,407
200,3,427
200,3,446
200,3,464
200,3,478
200,3,483
200,3,491
200,3,528
200,3,531
200,3,534
200,3,556
200,3,562
200,3,565
200,3,577
200,3,581
200,3,586
200,3,587
200,3,607
200,3,608
200,3,612
200,3,613
200,3,625
200,3,631
200,3,643
201,3,205
201,3,206
201,3,213
201,3,240
201,3,263
201,3,302
201,3,320
201,3,336
201,3,346
201,3,349
201,3,352
201,3,361
201,3,363
201,3,364
201,3,373
201,3,376
201,3,380
201,3,382
201,3,383
201,3,386
201,3,387
201,3,407
201,3,427
201,3,439
201,3,446
201,3,458
201,3,464
201,3,475
201,3,478
201,3,483
201,3,490
201,3,491
201,3,517
201,3,524
201,3,528
201,3,531
201,3,534
201,3,539
201,3,546
201,3,556
201,3,562
201,3,565
201,3,566
201,3,577
201,3,585
201,3,586
201,3,587
201,3,588
201,3,607
201,3,608
201,3,612
201,3,613
201,3,624
201,3,625
201,3,631
201,3,640
201,3,643
202,3,203
202,3,209
202,3,219
202,3,225
202,3,228
202,3,233
202,3,235
202,3,236
202,3,247
202,3,248
202,3,253
202,3,267
202,3,276
202,3,282
202,3,283
202,3,288
202,3,291
202,3,296
202,3,305
202,3,312
202,3,326
202,3,333
202,3,335
202,3,338
202,3,340
202,3,350
202,3,357
202,3,362
202,3,368
202,3,377
202,3,393
202,3,402
202,3,404
202,3,406
202,3,408
202,3,409
202,3,414
202,3,421
202,3,426
202,3,436
202,3,448
202,3,453
202,3,454
202,3,456
202,3,461
202,3,462
202,3,466
202,3,467
202,3,493
202,3,507
202,3,518
202,3,522
202,3,594
202,3,597
202,3,598
202,3,606
202,3,620
202,3,632
202,3,634
202,3,644
202,3,650
202,3,651
203,3,215
203,3,221
203,3,228
203,3,235
203,3,236
203,3,248
203,3,268
203,3,270
203,3,277
203,3,278
203,3,282
203,3,283
203,3,286
203,3,288
203,3,293
203,3,296
203,3,305
203,3,308
203,3,310
203,3,312
203,3,326
203,3,328
203,3,337
203,3,338
203,3,339
203,3,340
203,3,345
203,3,347
203,3,350
203,3,357
203,3,360
203,3,365
203,3,377
203,3,385
203,3,388
203,3,402
203,3,406
203,3,414
203,3,426
203,3,431
203,3,436
203,3,443
203,3,447
203,3,448
203,3,450
203,3,452
203,3,453
203,3,454
203,3,456
203,3,461
203,3,462
203,3,465
203,3,466
203,3,467
203,3,470
203,3,488
203,3,500
203,3,529
203,3,535
203,3,538
203,3,557
203,3,564
203,3,571
203,3,582
203,3,584
203,3,598
203,3,601
203,3,603
203,3,606
203,3,618
203,3,650
203,3,651
203,3,655
203,3,659
203,3,660
204,3,214
204,3,220
204,3,223
204,3,242
204,3,279
204,3,280
204,3,281
204,3,309
204,3,311
204,3,322
204,3,324
204,3,329
204,3,343
204,3,366
204,3,372
204,3,384
204,3,389
204,3,397
204,3,417
204,3,435
204,3,438
204,3,441
204,3,455
204,3,460
204,3,471
204,3,509
204,3,511
204,3,515
204,3,526
204,3,530
204,3,533
204,3,544
204,3,570
204,3,579
204,3,593
204,3,595
204,3,617
204,3,633
204,3,642
204,3,654
205,3,211
205,3,213
205,3,231
205,3,234
205,3,239
205,3,240
205,3,245
205,3,256
205,3,266
205,3,287
205,3,300
205,3,302
205,3,320
205,3,336
205,3,346
205,3,352
205,3,361
205,3,363
205,3,364
205,3,373
205,3,374
205,3,375
205,3,376
205,3,380
205,3,382
205,3,383
205,3,386
205,3,387
205,3,392
205,3,439
205,3,446
205,3,458
205,3,464
205,3,475
205,3,478
205,3,490
205,3,501
205,3,517
205,3,524
205,3,528
205,3,531
205,3,534
205,3,539
205,3,545
205,3,556
205,3,562
205,3,565
205,3,566
205,3,577
205,3,585
205,3,586
205,3,587
205,3,588
205,3,591
205,3,612
205,3,613
205,3,624
205,3,625
205,3,626
205,3,640
205,3,643
206,3,213
206,3,222
206,3,230
206,3,240
206,3,262
206,3,263
206,3,284
206,3,297
206,3,302
206,3,307
206,3,314
206,3,344
206,3,349
206,3,355
206,3,373
206,3,376
206,3,380
206,3,382
206,3,383
206,3,400
206,3,407
206,3,427
206,3,432
206,3,437
206,3,442
206,3,445
206,3,446
206,3,468
206,3,478
206,3,483
206,3,485
206,3,487
206,3,491
206,3,492
206,3,506
206,3,508
206,3,519
206,3,520
206,3,523
206,3,531
206,3,534
206,3,546
206,3,547
206,3,555
206,3,556
206,3,559
206,3,560
206,3,562
206,3,573
206,3,577
206,3,587
206,3,608
206,3,612
206,3,613
206,3,619
206,3,625
206,3,631
206,3,639
206,3,640
206,3,643
206,3,645
206,3,658
207,3,217
207,3,226
207,3,227
207,3,243
207,3,244
207,3,246
207,3,249
207,3,251
207,3,252
207,3,265
207,3,274
207,3,294
207,3,295
207,3,299
207,3,306
207,3,315
207,3,316
207,3,348
207,3,356
207,3,358
207,3,367
207,3,381
207,3,394
207,3,399
207,3,413
207,3,459
207,3,463
207,3,472
207,3,502
207,3,504
207,3,510
207,3,516
207,3,525
207,3,527
207,3,532
207,3,540
207,3,558
207,3,568
207,3,569
207,3,572
207,3,616
207,3,621
207,3,641
207,3,647
207,3,656
208,3,215
208,3,221
208,3,237
208,3,255
208,3,259
208,3,270
208,3,273
208,3,277
208,3,278
208,3,286
208,3,292
208,3,293
208,3,298
208,3,301
208,3,303
208,3,305
208,3,308
208,3,310
208,3,325
208,3,328
208,3,337
208,3,338
208,3,345
208,3,347
208,3,351
208,3,360
208,3,365
208,3,388
208,3,424
208,3,431
208,3,443
208,3,447
208,3,450
208,3,451
208,3,452
208,3,465
208,3,467
208,3,470
208,3,488
208,3,500
208,3,503
208,3,512
208,3,514
208,3,529
208,3,535
208,3,557
208,3,563
208,3,564
208,3,571
208,3,580
208,3,582
208,3,584
208,3,596
208,3,600
208,3,601
208,3,603
208,3,618
208,3,637
208,3,651
208,3,653
208,3,655
208,3,659
208,3,660
209,3,219
209,3,225
209,3,228
209,3,233
209,3,236
209,3,243
209,3,246
209,3,247
209,3,253
209,3,257
209,3,260
209,3,276
209,3,288
209,3,291
209,3,299
209,3,306
209,3,312
209,3,313
209,3,315
209,3,316
209,3,321
209,3,327
209,3,331
209,3,332
209,3,333
209,3,334
209,3,335
209,3,350
209,3,356
209,3,357
209,3,362
209,3,368
209,3,369
209,3,377
209,3,393
209,3,396
209,3,402
209,3,404
209,3,408
209,3,409
209,3,413
209,3,420
209,3,421
209,3,428
209,3,440
209,3,456
209,3,457
209,3,469
209,3,472
209,3,473
209,3,476
209,3,489
209,3,493
209,3,494
209,3,507
209,3,516
209,3,518
209,3,522
209,3,542
209,3,558
209,3,569
209,3,583
209,3,594
209,3,597
209,3,598
209,3,606
209,3,609
209,3,614
209,3,620
209,3,623
209,3,629
209,3,632
209,3,634
209,3,641
209,3,644
209,3,646
209,3,650
209,3,657
210,3,410
210,3,419
210,3,423
210,3,449
210,3,513
210,3,551
210,3,567
210,3,615
210,3,652
211,3,218
211,3,231
211,3,234
211,3,239
211,3,245
211,3,256
211,3,266
211,3,271
211,3,275
211,3,285
211,3,287
211,3,300
211,3,320
211,3,336
211,3,346
211,3,352
211,3,364
211,3,374
211,3,375
211,3,386
211,3,387
211,3,392
211,3,458
211,3,475
211,3,479
211,3,490
211,3,501
211,3,505
211,3,517
211,3,524
211,3,537
211,3,539
211,3,545
211,3,585
211,3,588
211,3,589
211,3,591
211,3,599
211,3,626
212,3,485
212,3,487
212,3,658
213,3,222
213,3,240
213,3,263
213,3,284
213,3,302
213,3,320
213,3,344
213,3,349
213,3,355
213,3,361
213,3,363
213,3,373
213,3,376
213,3,380
213,3,382
213,3,383
213,3,387
213,3,407
213,3,427
213,3,437
213,3,442
213,3,446
213,3,458
213,3,464
213,3,478
213,3,483
213,3,487
213,3,490
213,3,491
213,3,508
213,3,517
213,3,520
213,3,523
213,3,524
213,3,528
213,3,531
213,3,534
213,3,546
213,3,547
213,3,556
213,3,560
213,3,562
213,3,565
213,3,566
213,3,577
213,3,586
213,3,587
213,3,608
213,3,612
213,3,613
213,3,624
213,3,625
213,3,631
213,3,640
213,3,643
213,3,645
213,3,658
214,3,216
214,3,220
214,3,250
214,3,258
214,3,261
214,3,280
214,3,304
214,3,309
214,3,311
214,3,317
214,3,322
214,3,329
214,3,343
214,3,384
214,3,389
214,3,397
214,3,401
214,3,403
214,3,422
214,3,429
214,3,435
214,3,438
214,3,441
214,3,455
214,3,460
214,3,509
214,3,511
214,3,515
214,3,526
214,3,530
214,3,533
214,3,570
214,3,576
214,3,579
214,3,593
214,3,595
214,3,605
214,3,610
214,3,617
214,3,622
214,3,633
214,3,642
215,3,221
215,3,237
215,3,255
215,3,259
215,3,268
215,3,270
215,3,273
215,3,277
215,3,278
215,3,286
215,3,292
215,3,293
215,3,298
215,3,301
215,3,303
215,3,305
215,3,308
215,3,310
215,3,325
215,3,328
215,3,337
215,3,338
215,3,339
215,3,340
215,3,345
215,3,347
215,3,351
215,3,360
215,3,365
215,3,388
215,3,406
215,3,424
215,3,431
215,3,443
215,3,447
215,3,450
215,3,452
215,3,453
215,3,465
215,3,467
215,3,470
215,3,488
215,3,500
215,3,503
215,3,512
215,3,514
215,3,529
215,3,535
215,3,557
215,3,564
215,3,571
215,3,580
215,3,582
215,3,584
215,3,596
215,3,600
215,3,601
215,3,603
215,3,618
215,3,637
215,3,651
215,3,653
215,3,655
215,3,659
215,3,660
216,3,220
216,3,309
216,3,311
216,3,317
216,3,329
216,3,384
216,3,401
216,3,403
216,3,422
216,3,429
216,3,435
216,3,455
216,3,460
216,3,515
216,3,530
216,3,533
216,3,576
216,3,595
216,3,605
216,3,617
216,3,622
217,3,226
217,3,227
217,3,243
217,3,244
217,3,249
217,3,251
217,3,252
217,3,264
217,3,265
217,3,274
217,3,294
217,3,295
217,3,315
217,3,316
217,3,348
217,3,358
217,3,367
217,3,381
217,3,394
217,3,399
217,3,459
217,3,463
217,3,472
217,3,486
217,3,495
217,3,502
217,3,504
217,3,510
217,3,516
217,3,525
217,3,527
217,3,532
217,3,540
217,3,554
217,3,558
217,3,568
217,3,572
217,3,616
217,3,621
217,3,641
217,3,647
217,3,656
218,3,231
218,3,234
218,3,239
218,3,245
218,3,256
218,3,266
218,3,271
218,3,275
218,3,285
218,3,287
218,3,300
218,3,323
218,3,352
218,3,364
218,3,374
218,3,375
218,3,386
218,3,392
218,3,405
218,3,479
218,3,498
218,3,501
218,3,505
218,3,537
218,3,539
218,3,545
218,3,585
218,3,589
218,3,591
218,3,599
219,3,225
219,3,228
219,3,233
219,3,235
219,3,236
219,3,246
219,3,247
219,3,253
219,3,260
219,3,267
219,3,276
219,3,282
219,3,283
219,3,288
219,3,291
219,3,299
219,3,306
219,3,312
219,3,313
219,3,321
219,3,326
219,3,327
219,3,331
219,3,332
219,3,333
219,3,334
219,3,335
219,3,350
219,3,356
219,3,357
219,3,362
219,3,368
219,3,369
219,3,377
219,3,393
219,3,396
219,3,402
219,3,404
219,3,408
219,3,409
219,3,413
219,3,414
219,3,420
219,3,421
219,3,428
219,3,436
219,3,440
219,3,456
219,3,457
219,3,462
219,3,466
219,3,469
219,3,473
219,3,476
219,3,489
219,3,493
219,3,494
219,3,507
219,3,518
219,3,522
219,3,542
219,3,569
219,3,583
219,3,594
219,3,597
219,3,598
219,3,606
219,3,609
219,3,614
219,3,620
219,3,629
219,3,632
219,3,634
219,3,644
219,3,646
219,3,650
219,3,657
220,3,223
220,3,250
220,3,261
220,3,279
220,3,280
220,3,304
220,3,309
220,3,311
220,3,322
220,3,329
220,3,343
220,3,384
220,3,389
220,3,397
220,3,401
220,3,403
220,3,422
220,3,429
220,3,435
220,3,438
220,3,441
220,3,455
220,3,460
220,3,509
220,3,511
220,3,515
220,3,526
220,3,530
220,3,533
220,3,570
220,3,576
220,3,579
220,3,593
220,3,595
220,3,605
220,3,610
220,3,617
220,3,622
220,3,633
220,3,642
221,3,237
221,3,248
221,3,255
221,3,259
221,3,268
221,3,270
221,3,273
221,3,277
221,3,278
221,3,286
221,3,292
