obj,rel,sbj
144,3,314
144,3,400
144,3,403
144,3,432
144,3,437
144,3,442
144,3,445
144,3,485
144,3,492
144,3,506
144,3,508
144,3,519
144,3,520
144,3,523
144,3,555
144,3,560
144,3,573
144,3,604
144,3,610
144,3,619
144,3,622
144,3,639
144,3,645
144,3,658
145,3,148
145,3,150
145,3,154
145,3,164
145,3,170
145,3,173
145,3,178
145,3,179
145,3,195
145,3,202
145,3,209
145,3,219
145,3,225
145,3,228
145,3,233
145,3,235
145,3,236
145,3,247
145,3,253
145,3,276
145,3,282
145,3,288
145,3,291
145,3,312
145,3,321
145,3,326
145,3,331
145,3,332
145,3,333
145,3,334
145,3,335
145,3,350
145,3,357
145,3,362
145,3,368
145,3,369
145,3,377
145,3,393
145,3,402
145,3,404
145,3,408
145,3,421
145,3,440
145,3,493
145,3,494
145,3,507
145,3,518
145,3,522
145,3,542
145,3,583
145,3,594
145,3,597
145,3,598
145,3,606
145,3,609
145,3,620
145,3,629
145,3,632
145,3,634
145,3,644
145,3,650
145,3,657
147,3,155
147,3,157
147,3,167
147,3,173
147,3,183
147,3,184
147,3,207
147,3,243
147,3,244
147,3,246
147,3,251
147,3,252
147,3,260
147,3,265
147,3,274
147,3,294
147,3,299
147,3,306
147,3,313
147,3,315
147,3,316
147,3,321
147,3,327
147,3,331
147,3,332
147,3,348
147,3,356
147,3,358
147,3,381
147,3,396
147,3,413
147,3,428
147,3,494
147,3,504
147,3,516
147,3,525
147,3,527
147,3,532
147,3,540
147,3,558
147,3,569
147,3,583
147,3,609
147,3,614
147,3,621
147,3,623
147,3,641
147,3,646
147,3,657
148,3,150
148,3,151
148,3,164
148,3,178
148,3,179
148,3,187
148,3,190
148,3,195
148,3,202
148,3,219
148,3,228
148,3,233
148,3,235
148,3,236
148,3,247
148,3,248
148,3,253
148,3,267
148,3,276
148,3,282
148,3,283
148,3,288
148,3,296
148,3,312
148,3,326
148,3,333
148,3,335
148,3,338
148,3,340
148,3,350
148,3,357
148,3,368
148,3,377
148,3,393
148,3,402
148,3,404
148,3,406
148,3,408
148,3,414
148,3,426
148,3,436
148,3,493
148,3,507
148,3,518
148,3,522
148,3,594
148,3,597
148,3,598
148,3,606
148,3,620
148,3,650
149,3,153
149,3,177
149,3,341
149,3,410
149,3,521
149,3,561
149,3,567
149,3,592
149,3,627
150,3,151
150,3,154
150,3,164
150,3,170
150,3,178
150,3,179
150,3,190
150,3,195
150,3,202
150,3,209
150,3,219
150,3,225
150,3,228
150,3,233
150,3,235
150,3,236
150,3,247
150,3,253
150,3,267
150,3,276
150,3,282
150,3,283
150,3,288
150,3,291
150,3,296
150,3,312
150,3,326
150,3,333
150,3,335
150,3,350
150,3,357
150,3,362
150,3,368
150,3,377
150,3,393
150,3,402
150,3,404
150,3,408
150,3,409
150,3,414
150,3,421
150,3,436
150,3,493
150,3,507
150,3,518
150,3,522
150,3,594
150,3,597
150,3,598
150,3,606
150,3,620
150,3,629
150,3,634
150,3,644
150,3,650
151,3,178
151,3,187
151,3,193
151,3,196
151,3,202
151,3,203
151,3,228
151,3,235
151,3,236
151,3,248
151,3,278
151,3,282
151,3,283
151,3,288
151,3,296
151,3,305
151,3,310
151,3,312
151,3,326
151,3,338
151,3,339
151,3,340
151,3,350
151,3,357
151,3,377
151,3,385
151,3,388
151,3,402
151,3,406
151,3,414
151,3,426
151,3,436
151,3,493
151,3,500
151,3,584
151,3,598
151,3,606
151,3,618
151,3,650
151,3,651
151,3,655
152,3,185
152,3,200
152,3,201
152,3,361
152,3,439
152,3,556
152,3,565
152,3,607
152,3,613
152,3,625
152,3,643
153,3,177
153,3,410
153,3,419
153,3,423
153,3,513
153,3,551
153,3,561
153,3,567
153,3,615
153,3,627
153,3,652
154,3,164
154,3,170
154,3,173
154,3,179
154,3,183
154,3,195
154,3,209
154,3,219
154,3,225
154,3,228
154,3,233
154,3,246
154,3,247
154,3,253
154,3,260
154,3,276
154,3,291
154,3,306
154,3,313
154,3,321
154,3,327
154,3,331
154,3,332
154,3,333
154,3,334
154,3,335
154,3,357
154,3,362
154,3,368
154,3,369
154,3,393
154,3,396
154,3,402
154,3,404
154,3,408
154,3,409
154,3,413
154,3,420
154,3,421
154,3,428
154,3,440
154,3,489
154,3,493
154,3,494
154,3,507
154,3,518
154,3,522
154,3,542
154,3,569
154,3,583
154,3,594
154,3,597
154,3,598
154,3,606
154,3,609
154,3,614
154,3,620
154,3,629
154,3,632
154,3,634
154,3,644
154,3,646
154,3,650
154,3,657
155,3,157
155,3,167
155,3,170
155,3,173
155,3,183
155,3,184
155,3,209
155,3,225
155,3,243
155,3,246
155,3,251
155,3,252
155,3,260
155,3,274
155,3,294
155,3,299
155,3,306
155,3,313
155,3,315
155,3,316
155,3,321
155,3,327
155,3,331
155,3,332
155,3,334
155,3,356
155,3,362
155,3,369
155,3,381
155,3,396
155,3,413
155,3,421
155,3,428
155,3,440
155,3,494
155,3,516
155,3,525
155,3,532
155,3,540
155,3,542
155,3,558
155,3,569
155,3,583
155,3,609
155,3,614
155,3,623
155,3,629
155,3,632
155,3,641
155,3,644
155,3,646
155,3,657
156,3,158
156,3,217
156,3,226
156,3,227
156,3,244
156,3,254
156,3,264
156,3,295
156,3,358
156,3,367
156,3,394
156,3,399
156,3,486
156,3,495
156,3,502
156,3,504
156,3,510
156,3,527
156,3,553
156,3,554
156,3,568
156,3,572
156,3,616
156,3,621
156,3,647
156,3,656
157,3,167
157,3,173
157,3,183
157,3,184
157,3,207
157,3,243
157,3,244
157,3,246
157,3,251
157,3,252
157,3,260
157,3,265
157,3,274
157,3,294
157,3,299
157,3,306
157,3,313
157,3,315
157,3,316
157,3,321
157,3,327
157,3,331
157,3,332
157,3,334
157,3,348
157,3,356
157,3,358
157,3,369
157,3,381
157,3,396
157,3,413
157,3,428
157,3,440
157,3,494
157,3,516
157,3,525
157,3,532
157,3,540
157,3,542
157,3,558
157,3,569
157,3,583
157,3,609
157,3,614
157,3,621
157,3,623
157,3,641
157,3,646
157,3,657
158,3,207
158,3,217
158,3,226
158,3,227
158,3,244
158,3,249
158,3,251
158,3,252
158,3,265
158,3,274
158,3,294
158,3,295
158,3,348
158,3,358
158,3,367
158,3,381
158,3,394
158,3,399
158,3,486
158,3,502
158,3,504
158,3,510
158,3,525
158,3,527
158,3,532
158,3,554
158,3,568
158,3,572
158,3,616
158,3,621
158,3,647
158,3,656
159,3,204
159,3,223
159,3,242
159,3,279
159,3,280
159,3,281
159,3,322
159,3,324
159,3,343
159,3,366
159,3,372
159,3,397
159,3,417
159,3,511
159,3,544
159,3,654
160,3,174
160,3,175
160,3,182
160,3,218
160,3,231
160,3,234
160,3,239
160,3,245
160,3,256
160,3,266
160,3,271
160,3,275
160,3,285
160,3,287
160,3,300
160,3,320
160,3,323
160,3,336
160,3,346
160,3,352
160,3,364
160,3,374
160,3,375
160,3,386
160,3,392
160,3,405
160,3,498
160,3,501
160,3,505
160,3,537
160,3,539
160,3,545
160,3,585
160,3,588
160,3,589
160,3,591
160,3,599
161,3,162
161,3,171
161,3,186
161,3,189
161,3,191
161,3,197
161,3,198
161,3,199
161,3,206
161,3,213
161,3,222
161,3,230
161,3,240
161,3,262
161,3,263
161,3,284
161,3,297
161,3,302
161,3,307
161,3,314
161,3,344
161,3,349
161,3,355
161,3,380
161,3,383
161,3,400
161,3,407
161,3,427
161,3,432
161,3,437
161,3,442
161,3,445
161,3,483
161,3,487
161,3,491
161,3,492
161,3,506
161,3,508
161,3,519
161,3,520
161,3,523
161,3,534
161,3,547
161,3,556
161,3,560
161,3,573
161,3,587
161,3,608
161,3,625
161,3,631
161,3,639
161,3,645
161,3,658
162,3,168
162,3,171
162,3,186
162,3,189
162,3,191
162,3,197
162,3,198
162,3,199
162,3,206
162,3,213
162,3,222
162,3,230
162,3,240
162,3,262
162,3,263
162,3,284
162,3,297
162,3,302
162,3,307
162,3,314
162,3,344
162,3,349
162,3,355
162,3,383
162,3,400
162,3,407
162,3,427
162,3,432
162,3,437
162,3,442
162,3,445
162,3,483
162,3,485
162,3,487
162,3,491
162,3,492
162,3,506
162,3,508
162,3,519
162,3,520
162,3,523
162,3,534
162,3,547
162,3,555
162,3,560
162,3,573
162,3,587
162,3,608
162,3,625
162,3,631
162,3,639
162,3,645
162,3,658
164,3,170
164,3,173
164,3,178
164,3,179
164,3,190
164,3,195
164,3,202
164,3,209
164,3,219
164,3,225
164,3,228
164,3,233
164,3,235
164,3,236
164,3,247
164,3,253
164,3,267
164,3,276
164,3,282
164,3,288
164,3,291
164,3,312
164,3,321
164,3,326
164,3,327
164,3,331
164,3,332
164,3,333
164,3,334
164,3,335
164,3,350
164,3,357
164,3,362
164,3,368
164,3,369
164,3,377
164,3,393
164,3,396
164,3,402
164,3,404
164,3,408
164,3,409
164,3,414
164,3,420
164,3,421
164,3,436
164,3,440
164,3,489
164,3,493
164,3,494
164,3,507
164,3,518
164,3,522
164,3,542
164,3,583
164,3,594
164,3,597
164,3,598
164,3,606
164,3,609
164,3,620
164,3,629
164,3,632
164,3,634
164,3,644
164,3,650
164,3,657
165,3,168
165,3,176
165,3,191
165,3,192
165,3,199
165,3,214
165,3,229
165,3,230
165,3,250
165,3,258
165,3,261
165,3,262
165,3,297
165,3,304
165,3,307
165,3,314
165,3,317
165,3,329
165,3,400
165,3,401
165,3,403
165,3,422
165,3,429
165,3,432
165,3,445
165,3,485
165,3,492
165,3,506
165,3,519
165,3,555
165,3,573
165,3,576
165,3,604
165,3,605
165,3,610
165,3,619
165,3,622
165,3,639
166,3,174
166,3,218
166,3,245
166,3,271
166,3,275
166,3,285
166,3,405
166,3,480
166,3,505
166,3,537
166,3,589
166,3,591
166,3,599
167,3,170
167,3,173
167,3,183
167,3,184
167,3,209
167,3,243
167,3,246
167,3,251
167,3,252
167,3,260
167,3,265
167,3,274
167,3,294
167,3,299
167,3,306
167,3,313
167,3,315
167,3,316
167,3,321
167,3,327
167,3,331
167,3,332
167,3,334
167,3,348
167,3,356
167,3,369
167,3,381
167,3,396
167,3,413
167,3,428
167,3,440
167,3,494
167,3,516
167,3,525
167,3,532
167,3,540
167,3,542
167,3,558
167,3,569
167,3,583
167,3,609
167,3,614
167,3,621
167,3,623
167,3,629
167,3,632
167,3,641
167,3,646
167,3,657
168,3,171
168,3,191
168,3,192
168,3,197
168,3,199
168,3,222
168,3,229
168,3,230
168,3,250
168,3,258
168,3,261
168,3,262
168,3,284
168,3,297
168,3,307
168,3,314
168,3,400
168,3,401
168,3,403
168,3,432
168,3,437
168,3,442
168,3,445
168,3,485
168,3,492
168,3,506
168,3,508
168,3,519
168,3,520
168,3,523
168,3,547
168,3,555
168,3,560
168,3,573
168,3,604
168,3,610
168,3,619
168,3,622
168,3,639
168,3,645
168,3,658
169,3,181
169,3,187
169,3,193
169,3,196
169,3,208
169,3,215
169,3,221
169,3,255
169,3,259
169,3,270
169,3,273
169,3,277
169,3,278
169,3,286
169,3,293
169,3,301
169,3,303
169,3,305
169,3,308
169,3,310
169,3,328
169,3,337
169,3,338
169,3,345
169,3,347
169,3,351
169,3,360
169,3,365
169,3,388
169,3,431
169,3,443
169,3,488
169,3,500
169,3,503
169,3,512
169,3,514
169,3,529
169,3,535
169,3,557
169,3,564
169,3,571
169,3,580
169,3,582
169,3,584
169,3,596
169,3,600
169,3,601
169,3,603
169,3,618
169,3,651
169,3,655
169,3,659
169,3,660
170,3,173
170,3,179
170,3,183
170,3,184
170,3,195
170,3,209
170,3,219
170,3,225
170,3,228
170,3,233
170,3,246
170,3,247
170,3,253
170,3,260
170,3,276
170,3,291
170,3,299
170,3,306
170,3,313
170,3,321
170,3,327
170,3,331
170,3,332
170,3,333
170,3,334
170,3,335
170,3,357
170,3,362
170,3,368
170,3,369
170,3,393
170,3,396
170,3,404
170,3,408
170,3,409
170,3,413
170,3,420
170,3,421
170,3,428
170,3,440
170,3,489
170,3,493
170,3,494
170,3,507
170,3,518
170,3,522
170,3,542
170,3,569
170,3,583
170,3,594
170,3,597
170,3,606
170,3,609
170,3,614
170,3,620
170,3,629
170,3,632
170,3,634
170,3,644
170,3,646
170,3,657
171,3,186
171,3,189
171,3,191
171,3,197
171,3,198
171,3,199
171,3,206
171,3,213
171,3,222
171,3,230
171,3,240
171,3,262
171,3,263
171,3,284
171,3,297
171,3,307
171,3,314
171,3,349
171,3,400
171,3,407
171,3,427
171,3,432
171,3,437
171,3,442
171,3,445
171,3,483
171,3,485
171,3,487
171,3,491
171,3,492
171,3,506
171,3,508
171,3,519
171,3,520
171,3,523
171,3,547
171,3,555
171,3,560
171,3,573
171,3,587
171,3,608
171,3,619
171,3,625
171,3,631
171,3,639
171,3,645
171,3,658
172,3,410
172,3,561
173,3,179
173,3,183
173,3,184
173,3,195
173,3,209
173,3,219
173,3,225
173,3,233
173,3,243
173,3,246
173,3,247
173,3,253
173,3,260
173,3,276
173,3,291
173,3,299
173,3,306
173,3,313
173,3,315
173,3,316
173,3,321
173,3,327
173,3,331
173,3,332
173,3,333
173,3,334
173,3,335
173,3,356
173,3,362
173,3,368
173,3,369
173,3,393
173,3,396
173,3,404
173,3,408
173,3,413
173,3,420
173,3,421
173,3,428
173,3,440
173,3,489
173,3,494
173,3,507
173,3,516
173,3,518
173,3,522
173,3,542
173,3,558
173,3,569
173,3,583
173,3,594
173,3,597
173,3,609
173,3,614
173,3,620
173,3,623
173,3,629
173,3,632
173,3,634
173,3,641
173,3,644
173,3,646
173,3,657
174,3,182
174,3,218
174,3,245
174,3,271
174,3,275
174,3,285
174,3,374
174,3,375
174,3,405
174,3,505
174,3,537
174,3,589
174,3,591
174,3,599
175,3,182
175,3,185
175,3,201
175,3,205
175,3,231
175,3,234
175,3,239
175,3,256
175,3,266
175,3,287
175,3,300
175,3,320
175,3,336
175,3,346
175,3,352
175,3,361
175,3,363
175,3,364
175,3,373
175,3,374
175,3,375
175,3,376
175,3,382
175,3,386
175,3,387
175,3,392
175,3,439
175,3,490
175,3,501
175,3,517
175,3,524
175,3,528
175,3,531
175,3,539
175,3,545
175,3,565
175,3,566
175,3,585
175,3,586
175,3,588
175,3,591
175,3,624
175,3,626
175,3,640
175,3,643
176,3,192
176,3,214
176,3,220
176,3,250
176,3,258
176,3,261
176,3,304
176,3,309
176,3,311
176,3,329
176,3,384
176,3,401
176,3,403
176,3,422
176,3,429
176,3,435
176,3,441
176,3,515
176,3,530
176,3,533
176,3,576
176,3,595
176,3,605
176,3,610
176,3,619
176,3,622
177,3,242
177,3,341
177,3,410
177,3,521
177,3,561
177,3,567
177,3,592
177,3,627
178,3,179
178,3,187
178,3,193
178,3,195
178,3,196
178,3,202
178,3,203
178,3,219
178,3,228
178,3,235
178,3,236
178,3,248
178,3,267
178,3,276
178,3,278
178,3,282
178,3,283
178,3,288
178,3,296
178,3,305
178,3,310
178,3,312
178,3,326
178,3,338
178,3,339
178,3,340
178,3,350
178,3,357
178,3,368
178,3,377
178,3,385
178,3,393
178,3,402
178,3,404
178,3,406
178,3,408
178,3,414
178,3,426
178,3,436
178,3,493
178,3,500
178,3,518
178,3,522
178,3,597
178,3,598
178,3,606
178,3,618
178,3,634
178,3,650
178,3,651
179,3,190
179,3,195
179,3,202
179,3,209
179,3,219
179,3,225
179,3,228
179,3,233
179,3,235
179,3,236
179,3,247
179,3,253
179,3,267
179,3,276
179,3,282
179,3,288
179,3,291
179,3,312
179,3,321
179,3,326
179,3,327
179,3,331
179,3,332
179,3,333
179,3,334
179,3,335
179,3,350
179,3,357
179,3,362
179,3,368
179,3,369
179,3,377
179,3,393
179,3,396
179,3,402
179,3,404
179,3,408
179,3,409
179,3,414
179,3,420
179,3,421
179,3,436
179,3,440
179,3,489
179,3,493
179,3,494
179,3,507
179,3,518
179,3,522
179,3,542
179,3,583
179,3,594
179,3,597
179,3,598
179,3,606
179,3,609
179,3,620
179,3,629
179,3,632
179,3,634
179,3,644
179,3,650
179,3,657
180,3,602
180,3,603
181,3,208
181,3,215
181,3,221
181,3,237
181,3,255
181,3,259
181,3,270
181,3,273
181,3,277
181,3,292
181,3,293
181,3,298
181,3,301
181,3,303
181,3,308
181,3,337
181,3,351
181,3,365
181,3,424
181,3,431
181,3,443
181,3,488
181,3,503
181,3,512
181,3,514
181,3,571
181,3,580
181,3,596
181,3,600
181,3,602
181,3,603
182,3,218
182,3,231
182,3,234
182,3,239
182,3,245
182,3,256
182,3,266
182,3,271
182,3,275
182,3,285
182,3,287
182,3,300
182,3,320
182,3,323
182,3,336
182,3,346
182,3,352
182,3,364
182,3,374
182,3,375
182,3,386
182,3,392
182,3,405
182,3,498
182,3,501
182,3,505
182,3,537
182,3,539
182,3,545
182,3,585
182,3,588
182,3,589
182,3,591
182,3,599
183,3,184
183,3,209
183,3,225
183,3,243
183,3,246
183,3,247
183,3,251
183,3,252
183,3,260
183,3,274
183,3,291
183,3,294
183,3,299
183,3,306
183,3,313
183,3,315
183,3,316
183,3,321
183,3,327
183,3,331
183,3,332
183,3,334
183,3,356
183,3,362
183,3,369
183,3,396
183,3,413
183,3,421
183,3,428
183,3,440
183,3,489
183,3,494
183,3,516
183,3,525
183,3,540
183,3,542
183,3,558
183,3,569
183,3,583
183,3,609
183,3,614
183,3,620
183,3,623
183,3,629
183,3,632
183,3,641
183,3,644
183,3,646
183,3,657
184,3,209
184,3,225
184,3,243
184,3,246
184,3,251
184,3,252
184,3,260
184,3,274
184,3,294
184,3,299
184,3,306
184,3,313
184,3,315
184,3,316
184,3,321
184,3,327
184,3,331
184,3,332
184,3,334
184,3,356
184,3,362
184,3,369
184,3,396
184,3,413
184,3,421
184,3,428
184,3,440
184,3,494
184,3,516
184,3,525
184,3,540
184,3,542
184,3,558
184,3,569
184,3,583
184,3,609
184,3,614
184,3,623
184,3,629
184,3,632
184,3,641
184,3,644
184,3,646
184,3,657
185,3,200
185,3,201
185,3,205
185,3,213
185,3,240
185,3,302
185,3,320
185,3,346
185,3,349
185,3,361
185,3,363
185,3,373
185,3,376
185,3,382
185,3,383
185,3,387
185,3,407
185,3,439
185,3,490
185,3,517
185,3,524
185,3,528
185,3,531
185,3,534
185,3,556
185,3,562
185,3,565
185,3,566
185,3,577
185,3,586
185,3,587
185,3,588
185,3,607
185,3,612
185,3,613
185,3,624
185,3,625
185,3,643
186,3,189
186,3,197
186,3,198
186,3,199
186,3,200
186,3,201
186,3,206
186,3,213
186,3,222
186,3,230
186,3,240
186,3,263
186,3,284
186,3,302
186,3,307
186,3,344
186,3,349
186,3,355
186,3,380
186,3,383
186,3,407
186,3,427
186,3,437
186,3,442
186,3,483
186,3,491
186,3,492
186,3,508
186,3,520
186,3,523
186,3,534
186,3,547
186,3,556
186,3,560
186,3,562
186,3,577
186,3,587
186,3,608
186,3,612
186,3,613
186,3,625
186,3,631
186,3,643
186,3,645
186,3,658
187,3,193
187,3,196
187,3,203
187,3,221
187,3,235
187,3,248
187,3,277
187,3,278
187,3,282
187,3,283
187,3,286
187,3,288
187,3,293
187,3,296
187,3,305
187,3,310
187,3,312
187,3,326
187,3,328
187,3,338
187,3,339
187,3,340
187,3,345
187,3,347
187,3,360
187,3,365
187,3,385
187,3,388
187,3,406
187,3,414
187,3,426
187,3,431
187,3,436
187,3,500
187,3,529
187,3,557
187,3,564
187,3,571
187,3,582
187,3,584
187,3,601
187,3,603
187,3,618
187,3,651
187,3,655
187,3,659
188,3,281
188,3,322
188,3,366
188,3,417
188,3,544
188,3,654
189,3,197
189,3,198
189,3,200
189,3,201
189,3,206
189,3,213
189,3,222
189,3,240
189,3,263
189,3,284
189,3,302
189,3,349
189,3,373
189,3,376
189,3,380
189,3,382
189,3,383
189,3,407
189,3,427
189,3,437
189,3,442
189,3,483
189,3,491
189,3,520
189,3,523
189,3,528
189,3,531
189,3,534
189,3,547
189,3,556
189,3,560
189,3,562
189,3,565
189,3,566
189,3,577
189,3,587
189,3,608
189,3,612
189,3,613
189,3,625
189,3,631
189,3,640
189,3,643
189,3,645
189,3,658
190,3,195
190,3,228
190,3,267
190,3,276
190,3,333
190,3,368
190,3,402
190,3,404
190,3,408
190,3,414
190,3,420
190,3,421
190,3,436
190,3,493
190,3,518
190,3,594
190,3,650
191,3,192
191,3,197
191,3,199
191,3,222
191,3,229
191,3,230
191,3,250
191,3,258
191,3,261
191,3,262
191,3,284
191,3,297
191,3,307
191,3,314
191,3,400
191,3,403
191,3,432
191,3,437
191,3,442
191,3,445
191,3,483
191,3,485
191,3,487
191,3,492
191,3,506
191,3,508
191,3,519
191,3,520
191,3,523
191,3,547
191,3,555
191,3,560
191,3,573
191,3,604
191,3,610
191,3,619
191,3,622
191,3,639
191,3,645
191,3,658
192,3,199
192,3,229
192,3,230
192,3,250
192,3,258
192,3,261
192,3,262
192,3,297
192,3,307
192,3,314
192,3,400
192,3,401
192,3,403
192,3,422
192,3,429
192,3,432
192,3,445
192,3,485
192,3,492
192,3,506
192,3,508
192,3,519
192,3,555
192,3,573
192,3,576
192,3,604
192,3,605
192,3,610
192,3,619
192,3,622
192,3,639
193,3,196
193,3,203
193,3,221
193,3,235
193,3,248
193,3,268
193,3,277
193,3,278
193,3,282
193,3,283
193,3,286
193,3,293
193,3,296
193,3,305
193,3,308
193,3,310
193,3,326
193,3,328
193,3,338
193,3,339
193,3,340
193,3,345
193,3,347
193,3,360
193,3,365
193,3,385
193,3,388
193,3,406
193,3,414
193,3,426
193,3,431
193,3,443
193,3,488
193,3,500
193,3,529
193,3,535
193,3,557
193,3,564
193,3,571
193,3,582
193,3,584
193,3,601
193,3,618
193,3,651
193,3,655
193,3,659
193,3,660
195,3,202
195,3,209
195,3,219
195,3,225
195,3,228
195,3,233
195,3,235
195,3,236
195,3,247
195,3,253
195,3,267
195,3,276
195,3,282
195,3,288
195,3,291
195,3,312
195,3,321
195,3,326
195,3,327
195,3,331
195,3,332
195,3,333
195,3,334
195,3,335
195,3,350
195,3,357
195,3,362
195,3,368
195,3,369
195,3,377
195,3,393
195,3,396
195,3,402
195,3,404
195,3,408
195,3,409
195,3,414
195,3,421
195,3,436
195,3,440
195,3,489
195,3,493
195,3,494
195,3,507
195,3,518
195,3,522
195,3,542
195,3,583
195,3,594
195,3,597
195,3,598
195,3,606
195,3,609
195,3,620
195,3,629
195,3,632
195,3,634
195,3,644
195,3,650
195,3,657
196,3,203
196,3,215
196,3,221
196,3,235
196,3,248
196,3,268
196,3,270
196,3,277
196,3,278
196,3,283
196,3,286
196,3,293
196,3,296
196,3,305
196,3,308
196,3,310
196,3,328
196,3,337
196,3,338
196,3,339
196,3,340
196,3,345
196,3,347
196,3,360
196,3,365
196,3,385
196,3,388
196,3,406
196,3,414
196,3,426
196,3,431
196,3,443
196,3,488
196,3,500
196,3,529
196,3,535
196,3,557
196,3,564
196,3,571
196,3,582
196,3,584
196,3,600
196,3,601
196,3,603
196,3,618
196,3,651
196,3,655
196,3,659
196,3,660
197,3,198
197,3,199
197,3,206
197,3,222
197,3,230
197,3,262
197,3,263
197,3,284
197,3,297
197,3,307
197,3,314
197,3,344
197,3,349
197,3,355
197,3,400
197,3,407
197,3,427
197,3,432
197,3,437
197,3,442
197,3,445
197,3,483
197,3,485
197,3,487
197,3,491
197,3,492
197,3,506
197,3,508
197,3,519
197,3,520
197,3,523
197,3,547
197,3,555
197,3,560
197,3,573
197,3,587
197,3,608
197,3,619
197,3,631
197,3,639
197,3,645
197,3,658
198,3,199
198,3,206
198,3,213
198,3,222
198,3,230
198,3,240
198,3,262
198,3,263
198,3,284
198,3,302
198,3,307
198,3,314
198,3,349
198,3,380
198,3,383
198,3,400
198,3,407
198,3,427
198,3,437
198,3,442
198,3,483
198,3,487
198,3,491
198,3,492
198,3,506
198,3,520
198,3,523
198,3,534
198,3,547
198,3,560
198,3,573
198,3,587
198,3,608
198,3,625
198,3,631
198,3,645
198,3,658
199,3,206
199,3,222
199,3,230
199,3,258
199,3,262
199,3,263
199,3,284
199,3,297
199,3,307
199,3,314
199,3,400
199,3,427
199,3,432
199,3,437
199,3,442
199,3,445
199,3,483
199,3,485
199,3,487
199,3,491
199,3,492
199,3,506
199,3,508
199,3,519
199,3,520
199,3,523
199,3,547
199,3,555
199,3,560
199,3,573
199,3,604
199,3,608
199,3,619
199,3,639
199,3,645
199,3,658
200,3,201
200,3,213
200,3,240
200,3,263
200,3,349
200,3,407
200,3,491
200,3,556
200,3,565
200,3,587
200,3,613
200,3,625
201,3,205
201,3,213
201,3,240
201,3,302
201,3,320
201,3,336
201,3,346
201,3,349
201,3,361
201,3,363
201,3,373
201,3,376
201,3,380
201,3,382
201,3,383
201,3,387
201,3,407
201,3,427
201,3,490
201,3,491
201,3,517
201,3,524
201,3,528
201,3,531
201,3,534
201,3,556
201,3,562
201,3,565
201,3,566
201,3,577
201,3,586
201,3,587
201,3,588
201,3,608
201,3,612
201,3,613
201,3,624
201,3,625
201,3,631
201,3,640
201,3,643
202,3,219
202,3,228
202,3,233
202,3,235
202,3,236
202,3,267
202,3,276
202,3,282
202,3,283
202,3,288
202,3,296
202,3,312
202,3,326
202,3,335
202,3,350
202,3,357
202,3,377
202,3,393
202,3,402
202,3,404
202,3,408
202,3,409
202,3,414
202,3,436
202,3,493
202,3,507
202,3,522
202,3,597
202,3,598
202,3,606
202,3,650
203,3,235
203,3,236
203,3,248
203,3,268
203,3,277
203,3,278
203,3,282
203,3,283
203,3,286
203,3,288
203,3,296
203,3,305
203,3,310
203,3,312
203,3,326
203,3,328
203,3,338
203,3,339
203,3,340
203,3,345
203,3,347
203,3,360
203,3,365
203,3,385
203,3,388
203,3,406
203,3,414
203,3,426
203,3,431
203,3,500
203,3,529
203,3,535
203,3,557
203,3,564
203,3,582
203,3,584
203,3,601
203,3,618
203,3,651
203,3,655
203,3,659
203,3,660
204,3,220
204,3,223
204,3,279
204,3,280
204,3,281
204,3,309
204,3,322
204,3,324
204,3,343
204,3,366
204,3,372
204,3,384
204,3,397
204,3,417
204,3,435
204,3,438
204,3,509
204,3,511
204,3,515
204,3,526
204,3,530
204,3,533
204,3,544
204,3,570
204,3,579
204,3,595
204,3,617
204,3,633
204,3,642
204,3,654
205,3,231
205,3,234
205,3,239
205,3,256
205,3,266
205,3,287
205,3,300
205,3,320
205,3,336
205,3,346
205,3,352
205,3,361
205,3,363
205,3,364
205,3,373
205,3,376
205,3,382
205,3,386
205,3,387
205,3,392
205,3,490
205,3,501
205,3,517
205,3,524
205,3,528
205,3,531
205,3,539
205,3,545
205,3,562
205,3,565
205,3,566
205,3,577
205,3,585
205,3,586
205,3,588
205,3,612
205,3,613
205,3,624
205,3,640
205,3,643
206,3,213
206,3,222
206,3,230
206,3,240
206,3,262
206,3,263
206,3,284
206,3,297
206,3,302
206,3,307
206,3,314
206,3,344
206,3,349
206,3,355
206,3,380
206,3,383
206,3,400
206,3,407
206,3,427
206,3,432
206,3,437
206,3,442
206,3,445
206,3,483
206,3,487
206,3,491
206,3,492
206,3,506
206,3,508
206,3,519
206,3,520
206,3,523
206,3,534
206,3,547
206,3,556
206,3,560
206,3,562
206,3,573
206,3,577
206,3,587
206,3,608
206,3,613
206,3,625
206,3,631
206,3,645
206,3,658
207,3,217
207,3,226
207,3,227
207,3,243
207,3,244
207,3,251
207,3,252
207,3,265
207,3,274
207,3,294
207,3,295
207,3,315
207,3,316
207,3,348
207,3,358
207,3,367
207,3,381
207,3,394
207,3,504
207,3,510
207,3,525
207,3,527
207,3,532
207,3,540
207,3,568
207,3,621
207,3,647
208,3,215
208,3,221
208,3,237
208,3,255
208,3,259
208,3,270
208,3,273
208,3,277
208,3,286
208,3,293
208,3,298
208,3,301
208,3,303
208,3,308
208,3,328
208,3,337
208,3,345
208,3,347
208,3,351
208,3,360
208,3,365
208,3,388
208,3,431
208,3,443
208,3,488
208,3,503
208,3,512
208,3,514
